t,error,base_angle_deg,base_omega,effort,smoothness,mu,lambda,manipulability
7.951999999999346,0.33820992376014686,32.32259022564694,0.009474747924029093,0.12529307162968034,3.2103751661097786e-05,nan,0.04,0.01631172055213333
7.961999999999345,0.3382062435332339,32.32397477360072,0.009451807690298415,0.12528744444997544,3.1963821209784086e-05,nan,0.04,0.016305764537517777
7.971999999999344,0.3382025795084589,32.32535677751703,0.009428923242082155,0.12528180218354842,3.182411885426093e-05,nan,0.04,0.016299821291398335
7.981999999999343,0.33819893142967833,32.32673624515996,0.009406095384829189,0.12527614571372636,3.168450801786844e-05,nan,0.04,0.016293890859810384
7.991999999999342,0.3381952990279632,32.32811318471363,0.009383324679340638,0.12527047597032795,3.1544944781504165e-05,nan,0.04,0.016287973292463565
8.001999999999342,0.33819168203269645,32.329487604483084,0.009360611473671508,0.12526479388757586,3.1405420157491686e-05,nan,0.04,0.016282068638996495
8.011999999999345,0.33818808017638324,32.3308595127449,0.00933795596471474,0.12525910038610705,3.126593925320563e-05,nan,0.04,0.016276176947505983
8.021999999999348,0.33818449319681054,32.33222891767302,0.009315358250313696,0.12525339636501556,3.112651324832687e-05,nan,0.04,0.016270298263948935
8.031999999999352,0.3381809208379792,32.33359582730338,0.009292818365756144,0.12524768269846595,3.0987155914023154e-05,nan,0.04,0.01626443263190102
8.041999999999355,0.3381773628504617,32.33496024951797,0.00927033630736863,0.12524196023442588,3.084788214090452e-05,nan,0.04,0.016258580092481698
8.051999999999358,0.33817381899147375,32.33632219204054,0.00924791204716692,0.1252362297944656,3.0708707165635184e-05,nan,0.04,0.016252740684354543
8.061999999999362,0.3381702890248008,32.33768166243593,0.009225545541748745,0.1252304921740694,3.0569646229216635e-05,nan,0.04,0.01624691444376416
8.071999999999365,0.33816677272065754,32.33903866811366,0.009203236737628852,0.12522474814321619,3.0430714393455872e-05,nan,0.04,0.016241101404592923
8.081999999999368,0.33816326985552325,32.34039321633209,0.009180985574416,0.12521899844704168,3.0291926460955816e-05,nan,0.04,0.016235301598426143
8.091999999999372,0.3381597802119556,32.341745314202896,0.009158791986711979,0.1252132438065826,3.0153296919369727e-05,nan,0.04,0.016229515054619153
8.101999999999375,0.33815630357841275,32.34309496869605,0.00913665590525036,0.1252074849194816,3.0014839936551102e-05,nan,0.04,0.01622374180036397
8.111999999999378,0.3381528397490753,32.34444218664467,0.009114577257592234,0.12520172246071762,2.987656934844031e-05,nan,0.04,0.016217981860761115
8.121999999999382,0.33814938852366777,32.34578697474981,0.009092555968561082,0.1251959570833026,2.9738498639655312e-05,nan,0.04,0.016212235258881158
8.131999999999385,0.3381459497072981,32.347129339584534,0.009070591960527013,0.12519018941893792,2.960064098364608e-05,nan,0.04,0.016206502015835567
8.141999999999388,0.33814252311028953,32.34846928759882,0.009048685153602052,0.1251844200787055,2.94630091793449e-05,nan,0.04,0.01620078215082588
8.151999999999392,0.33813910854803086,32.34980682512344,0.009026835465779825,0.12517864965363784,2.9325615737944577e-05,nan,0.04,0.016195075681224066
8.161999999999395,0.33813570584082203,32.351141958373574,0.009005042813047905,0.12517287871538807,2.9188472792354924e-05,nan,0.04,0.016189382622612335
8.171999999999398,0.33813231481373235,32.35247469345352,0.008983307109477808,0.12516710781676452,2.905159217916608e-05,nan,0.04,0.01618370298885241
8.181999999999402,0.3381289352964573,32.3538050363593,0.008961628267308232,0.12516133749234376,2.8914985371264972e-05,nan,0.04,0.01617803679213373
8.191999999999405,0.3381255671231889,32.355132992983286,0.008940006197012733,0.12515556825897622,2.8778663550169443e-05,nan,0.04,0.016172384043034168
8.201999999999408,0.3381222101324734,32.356458569117045,0.008918440807367768,0.12514980061635136,2.8642637551535916e-05,nan,0.04,0.016166744750561065
8.211999999999412,0.33811886416709885,32.35778177045464,0.008896932005517019,0.12514403504750976,2.8506917879727297e-05,nan,0.04,0.016161118922212055
8.221999999999415,0.3381155290739614,32.35910260259594,0.008875479697029207,0.1251382720193219,2.8371514739871637e-05,nan,0.04,0.016155506564019463
8.231999999999418,0.33811220470395087,32.36042107105007,0.008854083785956974,0.12513251198298828,2.823643801581702e-05,nan,0.04,0.01614990768059634
8.241999999999422,0.33810889091183394,32.36173718123771,0.008832744174891048,0.1251267553745158,2.8101697263410273e-05,nan,0.04,0.01614432227518626
8.251999999999425,0.3381055875561414,32.36305093849482,0.008811460765014972,0.12512100261516027,2.7967301742106966e-05,nan,0.04,0.01613875034970049
8.261999999999428,0.33810229449906076,32.36436234807462,0.00879023345615575,0.12511525411186927,2.783326040871187e-05,nan,0.04,0.016133191904773313
8.271999999999432,0.3380990116063292,32.365671415151034,0.008769062146834037,0.12510951025772027,2.7699581909246463e-05,nan,0.04,0.016127646939790408
8.281999999999435,0.3380957387471331,32.366978144821,0.00874794673431414,0.1251037714323264,2.7566274594914247e-05,nan,0.04,0.016122115452940157
8.291999999999438,0.33809247579400686,32.36828254210707,0.008726887114650361,0.12509803800225927,2.743334652075542e-05,nan,0.04,0.01611659744124521
8.301999999999442,0.3380892226227367,32.36958461195982,0.008705883182731184,0.1250923103214159,2.7300805460792874e-05,nan,0.04,0.016111092900606878
8.311999999999445,0.3380859791122685,32.370884359260536,0.008684934832326002,0.12508658873141185,2.7168658904547407e-05,nan,0.04,0.016105601825838686
8.321999999999449,0.3380827451446154,32.37218178882302,0.008664041956126441,0.12508087356194814,2.7036914062551564e-05,nan,0.04,0.016100124210704433
8.331999999999452,0.33807952060477087,32.37347690539649,0.008643204445790137,0.12507516513117878,2.6905577866366287e-05,nan,0.04,0.016094660047951386
8.341999999999455,0.33807630538062006,32.37476971366718,0.008622422191980068,0.12506946374604697,2.6774656977790063e-05,nan,0.04,0.016089209329343098
8.351999999999459,0.33807309936286284,32.37606021826102,0.008601695084403,0.12506376970261926,2.6644157817384596e-05,nan,0.04,0.01608377204569967
8.361999999999462,0.3380699024449262,32.377348423745154,0.008581023011849707,0.12505808328642995,2.6514086514388458e-05,nan,0.04,0.016078348186917984
8.371999999999465,0.33806671452289,32.37863433463023,0.008560405862230606,0.12505240477278004,2.6384448976582787e-05,nan,0.04,0.01607293774201141
8.381999999999469,0.3380635354954121,32.37991795537234,0.008539843522612122,0.12504673442706138,2.6255250841795555e-05,nan,0.04,0.016067540699138304
