t,error,base_angle_deg,base_omega,effort,smoothness,mu,lambda,manipulability
0.002,0.6084514857315472,0.001028656591741276,0.008864617695750905,0.23083515756361922,2308.3515756361926,nan,nan,0.14248908107260377
0.012,0.6077844757919274,0.02300580726996688,0.057033853434606485,0.22964202203396072,0.06867128085846486,nan,nan,0.14245081758143405
0.022000000000000006,0.6065302240785216,0.06735713279265913,0.0888027234766969,0.2274477592049436,0.2282825769546492,nan,nan,0.14241665116710736
0.032000000000000015,0.6050001751418488,0.12462944020872753,0.1061494898790881,0.22483562837517443,0.3310060031664006,nan,nan,0.14239326325050677
0.04200000000000002,0.6033330640753262,0.18887880625236395,0.1155072755388895,0.2220613713751648,0.3893119863443665,nan,nan,0.1423748495102939
0.05200000000000003,0.6015986004022262,0.25694628498609917,0.12070353300161941,0.21925124410854027,0.4203154814577112,nan,nan,0.14235782100852587
0.06200000000000004,0.5998324949587214,0.32719635807981906,0.12375342728368689,0.21646841156287883,0.4359639218824201,nan,nan,0.14234039175606908
0.07200000000000005,0.5980530988983109,0.39878566795137804,0.12569754896558807,0.2137442977941429,0.4433573792340013,nan,nan,0.14232173238302245
0.08200000000000006,0.596269846248367,0.4712791873336372,0.12707140420200835,0.21109432869642686,0.4464165262258773,nan,nan,0.14230149165651418
0.09200000000000007,0.5944875843385922,0.5444520638575003,0.12815044722998803,0.2085258820788508,0.4472318908112562,nan,nan,0.14227955356853741
0.10200000000000008,0.5927087996564594,0.6181876332829526,0.12907639541386806,0.20604229663217635,0.44689908079831436,nan,nan,0.14225591672500923
0.11200000000000009,0.5909347628185998,0.6924249492475291,0.12992218859053956,0.20364489033431982,0.44598710939059166,nan,nan,0.14223063490309432
0.1220000000000001,0.5891661178816769,0.7671317800183248,0.1307253836545798,0.2013339754470646,0.4447898401685696,nan,nan,0.14220378787538226
0.1320000000000001,0.5874031858297679,0.8422907037905456,0.13150532572882184,0.1991093683494066,0.44345826535950084,nan,nan,0.14217546713687965
0.1420000000000001,0.5856461209558993,0.9178919435493684,0.13227198102883714,0.19697064523917135,0.4420694159337942,nan,nan,0.14214576894589873
0.1520000000000001,0.5838949914887631,0.9939296716838347,0.13303048277884685,0.1949172700528354,0.4406620937519836,nan,nan,0.14211479094464832
0.16200000000000012,0.5821498211852847,1.0704001021546166,0.13378347209957442,0.1929486581622245,0.4392553614025622,nan,nan,0.14208263052725084
0.17200000000000013,0.5804106107981284,1.1473005042531748,0.13453230413215592,0.19106420780936642,0.4378581024135722,nan,nan,0.1420493840584365
0.18200000000000013,0.5786773491609483,1.2246286920007345,0.13527766985798112,0.18926331534779647,0.43647396366313995,nan,nan,0.14201514650506905
0.19200000000000014,0.5769500189143189,1.3023827592122774,0.13601991687863343,0.1875453823665939,0.4351039108862827,nan,nan,0.1419800112672833
0.20200000000000015,0.5752285994635088,1.3805609416253128,0.13675921500449467,0.18590981875559254,0.4337475502734942,nan,nan,0.14194407010571636
0.21200000000000016,0.5735130685056299,1.4591615448627915,0.1374956417909919,0.18435604375044953,0.43240381200860295,nan,nan,0.14190741311471955
0.22200000000000017,0.5718034028169768,1.5381829065413102,0.1382292267560308,0.18288348598122933,0.4310713037174515,nan,nan,0.14187012871737303
0.23200000000000018,0.5700995786576252,1.6176233761494394,0.13895997425752904,0.18149158303810478,0.4297484930559949,nan,nan,0.14183230367072722
0.2420000000000002,0.5684015719779306,1.6974813041986585,0.13968787534261287,0.1801797808116146,0.4284338018374948,nan,nan,0.14179402307570016
0.25200000000000017,0.5667093585224985,1.7777550362462573,0.14041291389381325,0.17894753273622035,0.4271256543367323,nan,nan,0.1417553703890363
0.2620000000000002,0.5650229138810886,1.8584429094796895,0.1411350698242481,0.17779429900139293,0.42582250186922893,nan,nan,0.1417164274360535
0.2720000000000002,0.5633422135121248,1.9395432506695611,0.14185432074484458,0.17671954576202661,0.42452283508781635,nan,nan,0.14167727442363626
0.2820000000000002,0.5616672327520738,2.0210543748624743,0.14257064283994764,0.17572274436380408,0.4232251899385655,nan,nan,0.14163798995318388
0.2920000000000002,0.5599979468176203,2.102974584493914,0.14328401133257299,0.17480337059099366,0.4219281503470615,nan,nan,0.14159865103341684
0.3020000000000002,0.5583343308041985,2.1853021687198173,0.14399440073684763,0.17396090394012945,0.42063034923834464,nan,nan,0.14155933309298308
0.3120000000000002,0.5566763596827525,2.26803540290048,0.1447017850000501,0.1731948269210258,0.41933046871568275,nan,nan,0.14152010999284664
0.32200000000000023,0.5550240082956874,2.3511725481695365,0.1454061375873848,0.17250462438558095,0.41802723982433954,nan,nan,0.14148105403845332
0.33200000000000024,0.553377251352513,2.4347118510534433,0.14610743153707131,0.171889782884358,0.41671944212195905,nan,nan,0.14144223599167755
0.34200000000000025,0.551736063425441,2.5186515431515937,0.1468056395000752,0.17134979005070253,0.41540590317312936,nan,nan,0.14140372508254895
0.35200000000000026,0.5501004189450784,2.602989840835619,0.14750073377192227,0.17088413401207053,0.41408549801261435,nan,nan,0.14136558902076682
0.36200000000000027,0.5484702921962731,2.687724944984326,0.14819268632046365,0.17049230282818567,0.41275714861900586,nan,nan,0.14132789400700785
0.3720000000000003,0.5468456573141568,2.7728550407418995,0.14888146881160164,0.17017378395566324,0.41141982340312233,nan,nan,0.14129070474402383
0.3820000000000003,0.5452264882804085,2.8583782973035636,0.1495670526340138,0.16992806373871855,0.4100725367125256,nan,nan,0.1412540844475474
0.3920000000000003,0.5436127589197299,2.9442928677065714,0.15024940892341734,0.16975462692561666,0.4087143483671002,nan,nan,0.1412180948569922
0.4020000000000003,0.5420044428965565,3.0305968886622408,0.1509285085866415,0.16965295621050788,0.407344363203501,nan,nan,0.14118279624596966
0.4120000000000003,0.5404015137119946,3.1172884803880248,0.1516043223256499,0.1696225318003289,0.4059617306469023,nan,nan,0.14114824743261203
0.4220000000000003,0.5388039447009835,3.204365746466519,0.15227682066157666,0.16966283100645008,0.4045656442933174,nan,nan,0.14111450578971244
0.43200000000000033,0.5372117090296956,3.291826773724247,0.1529459739588028,0.16977332786075833,0.4031553415038048,nan,nan,0.14108162725468404
0.44200000000000034,0.5356247796931485,3.3796696321188318,0.15361175244908312,0.16995349275588958,0.401730103013586,nan,nan,0.14104966633933796
0.45200000000000035,0.5340431295130625,3.4678923746468726,0.15427412625571785,0.17020279210930347,0.4002892525380191,nan,nan,0.1410186761394921
0.46200000000000035,0.5324667311359332,3.556493037272505,0.1549330654177631,0.1705206880509336,0.3988321563927203,nan,nan,0.140988708344404
0.47200000000000036,0.5308955570313264,3.6454696388625742,0.1555885399142694,0.17090663813412452,0.3973582231101631,nan,nan,0.14095981324603168
0.4820000000000004,0.5293295794904054,3.7348201811474224,0.15624051968853206,0.17136009506957353,0.395866903053876,nan,nan,0.1409320397481373
0.4920000000000004,0.5277687706246748,3.824542648687245,0.15688897467234147,0.17188050648200723,0.3943576880332082,nan,nan,0.1409054353752177
0.5020000000000003,0.5262131023649457,3.9146350088655972,0.15753387481021827,0.17246731468931534,0.39283011091002096,nan,nan,0.14088004628128015
