t,error,base_angle_deg,base_omega,effort,smoothness,mu,lambda,manipulability
0.7620000000000006,0.47904739539696983,5.57000946635884,0.13743154109129177,1.161255107154009,1.330564551387065,8.0,0.04,0.13985298647295066
0.7720000000000006,0.47739481527845395,5.648726879768424,0.13764695573173133,1.1774044204381136,1.350145132317719,8.0,0.04,0.13970872919598878
0.7820000000000006,0.47574299350564053,5.727559150525465,0.1378646447429202,1.1938355686727993,1.3699752265007776,8.0,0.04,0.13955807173305376
0.7920000000000006,0.47409202544634005,5.806506468126493,0.13808466574910547,1.2105499132593958,1.3900697160267115,8.0,0.04,0.1394010527452497
0.8020000000000006,0.4724420083361607,5.8855689800020885,0.13830712844983972,1.2275488148052884,1.410445929479093,8.0,0.04,0.13923771436504803
0.8120000000000006,0.47079263579999486,5.964747470441205,0.13853683583849952,1.2377897264296631,0.5192594458440747,8.0,0.04,0.13906804327323907
0.8220000000000006,0.4691404953836525,6.044045624867938,0.1387746815939325,1.2436747704249338,0.36363359817667645,8.0,0.04,0.13889159655378946
0.8320000000000006,0.46748459003328086,6.1234599119131286,0.13900475357854672,1.2495709867847922,0.3671274975632179,8.0,0.04,0.13870828386182094
0.8420000000000006,0.4658251346275153,6.202984820003058,0.1392296495347105,1.2554763886516727,0.3707769327547195,8.0,0.04,0.13851815517536684
0.8520000000000006,0.4641623193756306,6.282617219868962,0.13945371777149534,1.26138919546654,0.37460990653580883,8.0,0.04,0.1383212503240963
0.8620000000000007,0.4624962964272282,6.362355797091779,0.13967975550468334,1.2673079879897797,0.37866648543090387,8.0,0.04,0.1381176054142592
0.8720000000000007,0.46082719916289133,6.442200290244946,0.13990946405749896,1.273231539662395,0.3829743277537628,8.0,0.04,0.13790725665727296
0.8820000000000007,0.4591551533863018,6.522151042685614,0.14014394583548237,1.2791587216598985,0.38755450389015833,8.0,0.04,0.13769024217643538
0.8920000000000007,0.457480283312651,6.602208764283603,0.14038399308067712,1.2850884516506211,0.39242495276962847,8.0,0.04,0.1374666030052161
0.9020000000000007,0.4558027147636603,6.682374408605734,0.14063024360742887,1.291019665814603,0.3976023274108416,8.0,0.04,0.1372363836885053
0.9120000000000007,0.4541225768793031,6.762649111750136,0.14088326377004456,1.2969513033670903,0.40310299717289955,8.0,0.04,0.13699963267491522
0.9220000000000007,0.4524400030418902,6.84303416397534,0.1411435925325078,1.3028822978489876,0.4089436056722218,8.0,0.04,0.1367564025981639
0.9320000000000007,0.4507551313812015,6.9235309987960045,0.14141176479935894,1.3088115721018496,0.4151413934739996,8.0,0.04,0.13650675050011318
0.9420000000000007,0.4490681050559281,7.004141191421245,0.14168832366791373,1.3147380352822975,0.4217143974393335,8.0,0.04,0.13625073802376397
0.9520000000000007,0.44737907241477726,7.084866462208343,0.1419738267329773,1.3206605810339043,0.4286815850950492,8.0,0.04,0.13598843159144847
0.9620000000000007,0.44568818709186947,7.1657086828482965,0.1422688491673252,1.3265780863585912,0.4360629560178335,8.0,0.04,0.13571990257640676
0.9720000000000008,0.4439956080652067,7.246669884053577,0.14257398502116828,1.332489410951313,0.44387962643120954,8.0,0.04,0.13544522747211513
0.9820000000000008,0.4423014996933469,7.327752264093994,0.14288984750333733,1.3383933968855715,0.45215390576558756,8.0,0.04,0.1351644880616894
0.9920000000000008,0.4406060317381226,7.408958197825212,0.1432170686448965,1.3442888686059213,0.46090936979123065,8.0,0.04,0.1348777715885181
1.0020000000000007,0.4389093793774107,7.490290246006541,0.14355629855345386,1.3501746332213018,0.4701709323445483,8.0,0.04,0.13458517092871794
1.0120000000000007,0.43721172320990753,7.571751164790775,0.14390820436398055,1.3560494811145887,0.47996491664999535,8.0,0.04,0.13428678476560596
