t,error,base_angle_deg,base_omega,effort,smoothness,mu,lambda,manipulability
0.002,0.6084514857315472,0.0007385472684908697,0.0062879567974921755,0.07900575898799436,790.0575898799434,7.9284900921426145,0.09735383529203982,0.14248908107260377
0.012,0.6079280500512563,0.018874762822461002,0.048693107962132165,0.22565075476575586,402.697717863413,7.943011764860009,0.0973603913301296,0.14247636852850848
0.022000000000000006,0.6067649437122776,0.058560959894533256,0.08086393234992958,0.22941271200738866,0.23230670303793316,7.975388866465144,0.09736764728101975,0.14246230006820754
0.032000000000000015,0.6052920620378203,0.11160478553487764,0.0989254284718785,0.22953225821805887,0.1139261498918397,8.016605852466018,0.09737050441080712,0.1424567607818264
0.04200000000000002,0.603664613950754,0.17181530097211264,0.10842194938113718,0.22957651830927567,0.20521595048070332,8.06243149543433,0.0973712295344203,0.14245535497436637
0.05200000000000003,0.6019590683987441,0.2357807890296708,0.11339752674791198,0.22966568145273017,0.2970286829759315,8.110777414753095,0.09737168250054783,0.14245447680917955
0.06200000000000004,0.6002144936390259,0.3017288264549377,0.11604392730501333,0.22982767673664278,0.3789730247231958,8.160572084932296,0.09737280993344082,0.14245229107796173
0.07200000000000005,0.5984510083757028,0.3687484224651776,0.11749546514201949,0.2300808849646807,0.4466804700331698,8.211260906124258,0.09737504301445424,0.14244796194323506
0.08200000000000006,0.5966789971654359,0.4363721018040423,0.11833411060959444,0.2304362435242002,0.49996100307134494,8.26255622378552,0.09737856114869292,0.14244114180952963
0.09200000000000007,0.5949038331524642,0.5043596879446846,0.11885764821367756,0.23090140582566424,0.5405900816821867,8.314308658263304,0.09738342679848472,0.14243170993961518
0.10200000000000008,0.5931283046490285,0.5725872235401287,0.11921814839758041,0.231482565705975,0.5711426343943218,8.366440616714417,0.09738965067454494,0.14241964606617183
0.11200000000000009,0.5913538633741621,0.6409900858969424,0.11949314042514601,0.2321825539366301,0.5939745831998385,8.418911875882962,0.09739722197914934,0.1424049717508104
0.1220000000000001,0.5895812706310295,0.7095338601449185,0.11972199712206179,0.23300293571176905,0.6110561760203137,8.471701641647167,0.09740612220472583,0.1423877236242278
0.1320000000000001,0.5878109308538813,0.7781994435251098,0.1199246111945962,0.2339445620891636,0.6239356703262872,8.524799223763118,0.09741633115634993,0.14236794170354913
0.1420000000000001,0.5860430638900275,0.8469754497629703,0.12011096139215151,0.2350078966760762,0.6337799765716535,8.578199185122699,0.09742782934368087,0.1423456647497752
0.1520000000000001,0.5842777940812582,0.9158543492733928,0.12028600145965483,0.23619321237083574,0.6414451349811162,8.631898815584249,0.09744059875480891,0.14232092876327276
0.16200000000000012,0.5825151963760965,0.984830516926871,0.12045215296381866,0.2375007033503713,0.6475478453836763,8.685896814759033,0.09745462295694893,0.14229376678495606
0.17200000000000013,0.5807553202295556,1.0538992514902035,0.12061057236758856,0.2389305438178784,0.6525268394280023,8.740192604147412,0.09746988695216036,0.14226420917279428
0.18200000000000013,0.578998202008962,1.1230562880417365,0.12076179217576033,0.24048291472579522,0.656691454329386,8.794785967216054,0.09748637697231798,0.1422322839963563
0.19200000000000014,0.5772438714457326,1.1922975592654874,0.1209060432587786,0.2421580121772644,0.6602583536400674,8.849676860535807,0.09750408028543271,0.14219801740955162
0.20200000000000015,0.5754923549990794,1.2616190814315593,0.12104341537433311,0.2439560460336681,0.6633785093034915,8.904865314249673,0.09752298503590691,0.14216143395776135
0.21200000000000016,0.5737435810592595,1.3310142657861204,0.12116248384802106,0.2458774393517326,0.6661791962729602,8.960354453746152,0.09754315263431271,0.14212241654463198
0.22200000000000017,0.5719966867196482,1.4004703851273588,0.12126569212570987,0.24792470536061764,0.6690952288465998,9.016172836810574,0.09756514568893046,0.14207987906275082
0.23200000000000018,0.570251054163534,1.46999312232376,0.12139740393845107,0.25010052542875855,0.672560257146266,9.072341878731157,0.09758919953434275,0.14203336954559154
0.2420000000000002,0.5685075354498341,1.5395980406117955,0.12153990068633395,0.25240395009194355,0.676064447625655,9.128835762556657,0.09761464490023644,0.14198418513354097
0.25200000000000017,0.5667666876152126,1.6092781852644906,0.12166370342386904,0.2548341084368369,0.679120461397038,9.185637564163441,0.09764126903977556,0.14193273948012053
0.2620000000000002,0.5650287141853382,1.6790234609262007,0.12177160816387522,0.2573907718676026,0.6817355380016545,9.242741506825652,0.09766905121035083,0.1418790749763834
0.2720000000000002,0.5632937252775251,1.7488262184075758,0.12186767780033361,0.26007375734836446,0.6839799911496607,9.300144724663008,0.0976979816418919,0.14182321287099786
0.2820000000000002,0.5615617900559754,1.8186805423087304,0.12195427644993638,0.2628828920638636,0.6859179685999885,9.357845614266893,0.09772805171583847,0.14176517225771293
0.2920000000000002,0.5598329572320938,1.8885815110492803,0.12203309238503349,0.2658180098472275,0.6876004392931969,9.415843190705223,0.09775925338301489,0.141704971199674
0.3020000000000002,0.5581071187920577,1.9585375623258836,0.12215260185236873,0.2688788319706609,0.6890753884542515,9.474141729635361,0.09779157233964973,0.14164263988715978
0.3120000000000002,0.5563835465058764,2.0285838158461287,0.12233459356996083,0.2720645897917821,0.6904335753866396,9.532766769751886,0.09782498765669645,0.14157822132355494
0.32200000000000023,0.5546615704115765,2.098743499720782,0.12254068136928653,0.2753746428650435,0.6917396055879115,9.59174252785959,0.09785949630727116,0.14151172403957155
0.33200000000000024,0.5529412312136911,2.1689997262727587,0.1226836356861869,0.2788089961498324,0.6929768101627912,9.651069263764962,0.09789511282234772,0.14144312282918736
0.34200000000000025,0.5512232326747154,2.239317971043139,0.12277655875760571,0.2823681506159847,0.6940626775555172,9.710724100268786,0.09793183867929244,0.14137241774780548
0.35200000000000026,0.5495080404257943,2.3096778507493005,0.12284011199053363,0.28605223684723136,0.6949662786143007,9.770691843297888,0.09796966227965011,0.14129963409748691
0.36200000000000027,0.5477959186809231,2.3800668123741766,0.1228849261832201,0.2898610894753052,0.695685690372887,9.830963963029125,0.09800857461287445,0.14122479224491793
0.3720000000000003,0.5460870231731773,2.4504764016746186,0.122916662442636,0.2937943757745401,0.696228469710004,9.89153552670594,0.09804856873494738,0.14114790863275406
0.3820000000000003,0.5443814518903115,2.5209003510649524,0.12293836097986426,0.2978516609396371,0.6966044836326415,9.952403510612177,0.09808963905639806,0.1410689971549444
0.3920000000000003,0.542679272194338,2.5913335702865883,0.12295166770383788,0.3020324392084673,0.6968228990208102,10.013565890996368,0.098131780904429,0.1409880700021947
0.4020000000000003,0.540980535299746,2.6617716108109972,0.12295748636355575,0.306336147524674,0.6968911963267862,10.07502115491255,0.09817499026862321,0.14090513815291408
0.4120000000000003,0.5392852840083288,2.7322103814093692,0.12295632603466676,0.31076217053706745,0.6968150710848761,10.136768036600673,0.09821926365263924,0.14082021165960254
0.4220000000000003,0.5375935568445084,2.802645997243182,0.12294848633619848,0.3153098414889589,0.6965986741572084,10.198805375080795,0.0982645979858895,0.14073329981953697
0.43200000000000033,0.535905390267044,2.8730746999808985,0.12293415618835615,0.31997844130824066,0.6962449409300738,10.261132036969656,0.09831099056910751,0.1406444112801348
0.44200000000000034,0.5342208198513947,2.9434928157941216,0.12291346649353926,0.3247671970367473,0.6957559055086815,10.323746874439035,0.09835843903907254,0.14055355410742207
0.45200000000000035,0.532539880920512,3.0138967334998292,0.12288651824974128,0.3296752801335981,0.695132964254577,10.386648702136153,0.09840694134417083,0.14046073583365395
0.46200000000000035,0.5308626088795725,3.084282893482745,0.12285339755649854,0.3347018048831107,0.6943770830945989,10.449836284355262,0.09845649572608886,0.14036596349315442
0.47200000000000036,0.5291890393914962,3.154647782331535,0.12281418362294015,0.33984582698980464,0.6934889547855246,10.513308327764134,0.09850710070495926,0.14026924365153318
0.4820000000000004,0.5275192084665865,3.2249879305490508,0.1227689530373102,0.3451063423751283,0.6924691157066355,10.577063477152413,0.098558755066443,0.14017058243119543
0.4920000000000004,0.5258531525056694,3.295299911867503,0.1227177820380688,0.35048228616253385,0.6913180315696417,10.641100312833274,0.09861145784986523,0.14006998553483768
0.5020000000000003,0.5241909083178581,3.3655803434318385,0.12266074771621532,0.35597253182888844,0.6900361600060358,10.70541734896012,0.09866520833690966,0.13996745826787504
0.5120000000000003,0.5225325131243401,3.4358258864263402,0.12259792864578598,0.3615758905000092,0.6886239962801856,10.770013032357946,0.09872000604057188,0.1398630055603702
0.5220000000000004,0.5208780045542885,3.5060332469316537,0.12252940520830483,0.36729111037149353,0.6870821068603531,10.834885741654698,0.09877585069420869,0.13975663198876973
0.5320000000000004,0.519227420636205,3.5761991768912726,0.12245525975337473,0.3731168762400234,0.6854111543009022,10.90003378659606,0.09883274224057419,0.13964834179765057
0.5420000000000004,0.5175807997864844,3.646320475123203,0.12237557667148939,0.3790518091343599,0.6836119159392448,10.965455407481189,0.09889068082078815,0.1395381389215739
0.5520000000000004,0.5159381807961547,3.716393988349749,0.12229044241977621,0.38509446603849934,0.6816852981752869,11.031148774686622,0.09894966676319801,0.1394260270071135
