trial_id,controller,base_mass_kg,target_x,target_y,target_z,final_error_m,max_base_angle_deg,base_omega_integral,effort_integral,smoothness_integral,min_manipulability,precision_success,base_stable_success,original_base_mass_kg,inertia_scale,new_base_inertia_x,new_base_inertia_y,new_base_inertia_z,mean_mu,mean_lambda
12,clik,100.0,0.4954725268674151,0.009208202046856906,0.6294182721678094,0.1062512371209926,27.577682253646458,0.4933031708876165,2.1237854707805544,22.180856913683417,0.09737074918430698,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,nan
12,dls,100.0,0.4954725268674151,0.009208202046856906,0.6294182721678094,0.10469372016567344,27.576492003581592,0.49331772548750974,2.087979734771822,21.818195510147447,0.09763782603730535,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,0.04
12,fixed_rns,100.0,0.4954725268674151,0.009208202046856906,0.6294182721678094,0.23458397419460522,25.424475015806976,0.576722270079029,9.972851441521374,40.620790311434575,0.09798945007643636,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,8.0,0.04
12,react_ns,100.0,0.4954725268674151,0.009208202046856906,0.6294182721678094,0.07011382737021915,25.132013983881155,0.5220608834985637,3.60571729412856,12.026350480144188,0.10239329557375351,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,46.446964903112224,0.11379986977995647
13,clik,100.0,0.6844348981388786,-0.015851252732985044,0.8414373686202432,0.08300894238905908,26.62701766591491,0.4796581530427061,1.7067459079303544,10.807853227616441,0.04599191046784089,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,nan
13,dls,100.0,0.6844348981388786,-0.015851252732985044,0.8414373686202432,0.07913598785401865,26.656328003987376,0.4797507567811994,1.6355348070232474,10.553467149872084,0.04723032656640427,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,0.04
13,fixed_rns,100.0,0.6844348981388786,-0.015851252732985044,0.8414373686202432,0.05669694457210921,26.7639977588627,0.5095116815899317,5.271214417279575,14.561165853434016,0.051171161807275066,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,8.0,0.04
13,react_ns,100.0,0.6844348981388786,-0.015851252732985044,0.8414373686202432,0.07515934068877105,23.368719801295327,0.42978252261776867,3.303289268292932,7.785795502851141,0.11626981943688715,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,50.822561438978376,0.10603010043207481
14,clik,100.0,0.6950927857007873,-0.09696168310167333,0.8412909304883204,0.134210423014638,26.61634936210397,0.49082644113852103,2.390221061685573,10.643713617367471,0.028687473207214466,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,nan
14,dls,100.0,0.6950927857007873,-0.09696168310167333,0.8412909304883204,0.12579433441919396,26.67576505316944,0.49008491027499435,2.2081924303236424,10.127513412032252,0.03142233620839666,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,0.04
14,fixed_rns,100.0,0.6950927857007873,-0.09696168310167333,0.8412909304883204,0.09759947360024762,27.078026213626135,0.5257704116411297,6.3408701069132665,15.734563467319798,0.04136278895691057,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,8.0,0.04
14,react_ns,100.0,0.6950927857007873,-0.09696168310167333,0.8412909304883204,0.08154984143210385,24.80296211807049,0.4571267398797833,3.3467682054779853,7.514258395147782,0.10815652852758056,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,49.4922625840391,0.1081556173273142
15,clik,100.0,0.7316675251238807,-0.04813905363038662,0.6509148363755854,0.4085093875339089,26.100463727977264,0.6606306955959378,10.74584166852316,208725.03095784909,8.123454354815385e-05,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,nan
15,dls,100.0,0.7316675251238807,-0.04813905363038662,0.6509148363755854,0.36994184660215124,26.21679393196812,0.49809149818354154,3.0223416027960623,10.646155708206026,0.011204684829823964,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,0.04
15,fixed_rns,100.0,0.7316675251238807,-0.04813905363038662,0.6509148363755854,0.32888628506172346,26.91808665030468,0.5521840535999328,8.63258434263382,13.340257185729572,0.032033933253953734,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,8.0,0.04
15,react_ns,100.0,0.7316675251238807,-0.04813905363038662,0.6509148363755854,0.21291830293625924,26.2245819803496,0.49030414357546137,3.598206234398233,7.459714404586867,0.10595022405601337,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,28.713442742946967,0.11064492458202438
16,clik,100.0,0.6888734263912415,-0.20916088565394864,0.6199678708662879,0.4324348479368371,26.781859487077277,0.6932404064272153,11.79292109355935,221898.79097059683,8.12302493964349e-05,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,nan
16,dls,100.0,0.6888734263912415,-0.20916088565394864,0.6199678708662879,0.3946771310984934,26.882101025050112,0.5360680469235864,3.096532261141612,11.865059524233011,0.011359364873073702,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,0.04
16,fixed_rns,100.0,0.6888734263912415,-0.20916088565394864,0.6199678708662879,0.3555734223469104,27.989237521789217,0.5725296085935163,8.540534054547074,23.103626121487068,0.03273483925834981,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,8.0,0.04
16,react_ns,100.0,0.6888734263912415,-0.20916088565394864,0.6199678708662879,0.21403074685982637,27.892368734003583,0.5409691451918864,3.5848626494061975,7.950965793356563,0.1006599905740707,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,28.0188152178751,0.11246278040506873
17,clik,100.0,0.4525767944128519,0.21150084537638986,0.7826977998072113,0.0003589860051208669,24.524094389912868,0.4300017910710755,1.1981852867537828,25.611017125599925,0.10776883851419301,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,nan
17,dls,100.0,0.4525767944128519,0.21150084537638986,0.7826977998072113,0.0003835006358952697,24.514214217380708,0.42968372798247106,1.1831640762151703,25.05806739590923,0.10791815604336279,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,0.04
17,fixed_rns,100.0,0.4525767944128519,0.21150084537638986,0.7826977998072113,0.0007665512760376878,21.43125165591927,0.41776923688082473,4.777748528510453,40.81133056043771,0.06248899089360726,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,8.0,0.04
17,react_ns,100.0,0.4525767944128519,0.21150084537638986,0.7826977998072113,0.03488176568370663,19.95426315126958,0.3788936283460019,3.002136930509914,13.081499696991777,0.07519374023461971,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,53.42349464723599,0.12108666055715527
18,clik,100.0,0.6968078825192173,0.20747387016427904,0.710620521438419,0.34138760980143273,26.43355117484744,0.6577280070708891,12.380733194081582,242004.02656615537,8.142090130727141e-05,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,nan
18,dls,100.0,0.6968078825192173,0.20747387016427904,0.710620521438419,0.30828909299194107,26.529484500091783,0.5136586029107564,3.067220212362857,11.44188622889219,0.010661416424644595,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,0.04
18,fixed_rns,100.0,0.6968078825192173,0.20747387016427904,0.710620521438419,0.2675355397562171,26.699366739927108,0.5544449904664266,9.153582830029759,16.43512558621609,0.030616073167272925,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,8.0,0.04
18,react_ns,100.0,0.6968078825192173,0.20747387016427904,0.710620521438419,0.21397717476234338,22.739334371281778,0.415098274528184,3.5428768184812993,9.404580542889017,0.11452041644823445,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,28.971911013891088,0.10893171904313166
19,clik,100.0,0.6490594185835128,-0.20913195121702266,0.5900855257375908,0.4152997760723786,27.115479572373697,0.5511433368076363,3.171462994291404,14.021288470130454,0.013683918172379787,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,nan
19,dls,100.0,0.6490594185835128,-0.20913195121702266,0.5900855257375908,0.39295489944974876,27.202592899166834,0.5465228621708571,3.084938744109667,13.326177773542248,0.02128476443070757,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,nan,0.04
19,fixed_rns,100.0,0.6490594185835128,-0.20913195121702266,0.5900855257375908,0.3393972286427913,28.030052527619375,0.5693253377139724,8.61629108686532,30.203998359642885,0.042199881002212815,0,0,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,8.0,0.04
