trial_id,mu_max,target_x,target_y,target_z,final_error_m,max_base_angle_deg,base_omega_integral,effort_integral,smoothness_integral,min_manipulability,mean_mu,final_mu,mean_lambda,precision_success,base_stable_success
18,20.0,0.6968078825192173,0.20747387016427904,0.710620521438419,0.26054616189358676,31.374803622831106,0.5708056572855711,3.5183163198063947,9.286061181764378,0.11215945840146928,6.620981094181946,7.700983667009607,0.11098896953934954,0,0
19,20.0,0.6490594185835128,-0.20913195121702266,0.5900855257375908,0.2843932003885698,36.247802653583925,0.7337535177750405,3.2339010650936757,8.557000083688632,0.10903592127554852,6.013328429004725,7.091328348820709,0.11071305947113377,0,0
0,40.0,0.7208846169945873,-0.01472901416116601,0.850509271968984,0.1556180793817104,32.548988468957496,0.5949088501049447,3.573955505405351,7.587210639264832,0.10754609240412995,19.430690383422412,21.928028322467895,0.10927275420955757,1,1
1,40.0,0.6940788101707774,-0.2387847238730278,0.8914678230728645,0.14352432221872158,35.9095589715141,0.6823235053618715,3.4754654412725254,8.05964773347483,0.08938116996724642,20.09965089938372,22.965309265577634,0.11560604651710074,1,0
2,40.0,0.7163988956966236,0.21094179843001987,0.5948397714364411,0.34955750888381876,32.0153336553508,0.5952094048178236,3.5054863466921025,8.90913606467677,0.11141885031662827,8.998473014744423,10.634318913668395,0.11180696319994904,0,0
3,40.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.049936108403518,32.48674279895027,0.6071483677828831,2.97650480465844,9.441640479440087,0.11173119659553772,28.020123841113328,32.938660775212156,0.1078332754816613,1,1
4,40.0,0.6753527920282326,0.23479504862603945,0.705194969589566,0.26361393162061203,30.807795000150048,0.5611018935158946,3.5203401552129874,9.533552503448295,0.10731372314996178,12.375483198207165,14.58689764143046,0.11196080405920188,0,0
5,40.0,0.5295335526246719,0.06048011156029259,0.5723360396364614,0.20896360176332676,33.13424735840057,0.7005116524455579,3.7482564708899946,10.899147152811842,0.10015822723363392,14.397575965299596,17.90665343915753,0.11481300754800362,1,0
6,40.0,0.7396709101974037,0.11058185942934212,0.8153307090298809,0.21078029151063793,31.011315440412666,0.5597852245618824,3.5471075119751836,8.85254561782253,0.11281234692919463,15.760167499142423,17.784242168569097,0.10817773067483832,1,1
7,40.0,0.5740840888454539,0.33095371585668704,0.8625923924627692,0.17751018544250075,25.532534044411502,0.4838327379887999,3.506642804156167,11.593606719179398,0.08520654949168328,17.35018196430463,20.173342529153075,0.1130578885939191,1,1
8,40.0,0.7224342239758167,-0.17348483989622107,0.713352351304462,0.24312443101893347,35.689106712571395,0.6961624008764242,3.470469640036987,7.211758076244256,0.10308616189542252,13.48380091147764,15.747357615917037,0.11151852620665115,1,0
9,40.0,0.46533131802553007,-0.1997118301560939,0.7890671336348591,0.02948461282764845,35.713807005485236,0.6969340619970961,2.5881706112069462,15.498261981596924,0.1089089801959796,28.266533967907957,35.66127934263546,0.11035796625705051,1,0
10,40.0,0.7106667545677361,0.32888132608223647,0.6640388753483533,0.35463744974058464,30.432492060632477,0.5530918340333618,3.484967372574557,10.145382534389453,0.10548495042093362,8.894244090738496,10.440527399305417,0.11205929433098978,0,0
11,40.0,0.5796608971122041,0.005211277329275121,0.6163149756795,0.19698621732705449,33.86627705108355,0.7045841528748237,3.725884123871761,9.907301647078274,0.1117044612378021,15.316091504363573,18.73636012439963,0.11254875532121048,1,0
12,40.0,0.4954725268674151,0.009208202046856906,0.6294182721678094,0.1367905755457023,33.52602288770636,0.72265771486323,3.801807549197404,12.2146191824646,0.10007089389394237,18.80798541002334,23.56498444522591,0.11470913489985335,1,0
